valuation_date,portfolio_code,isin,daily_return_bps,contribution_bps
2025-01-17,FUND_C,XS1000000003,-8.44,-1.878
2025-01-20,FUND_C,XS1000000003,-10.97,-2.3496
2025-01-21,FUND_C,XS1000000003,7.62,1.7007
2025-01-22,FUND_C,XS1000000003,-26.15,-5.6914
2025-01-23,FUND_C,XS1000000003,-23.67,-5.3178
2025-01-24,FUND_C,XS1000000003,-13.18,-2.8919
2025-01-27,FUND_C,XS1000000003,-5.05,-1.1112
2025-01-28,FUND_C,XS1000000003,-11.72,-2.5922
2025-01-29,FUND_C,XS1000000003,15.17,3.3395
2025-01-30,FUND_C,XS1000000003,31.06,6.9467
2025-01-31,FUND_C,XS1000000003,-12.83,-2.8136
2025-02-03,FUND_C,XS1000000003,17.59,3.869
2025-02-04,FUND_C,XS1000000003,7.71,1.7144
2025-02-05,FUND_C,XS1000000003,-26.0,-5.6228
2025-02-06,FUND_C,XS1000000003,4.51,0.9843
2025-02-07,FUND_C,XS1000000003,-53.28,-11.602
2025-02-10,FUND_C,XS1000000003,-43.78,-9.7519
2025-02-11,FUND_C,XS1000000003,-36.78,-8.0951
2025-02-12,FUND_C,XS1000000003,15.49,3.485
2025-02-13,FUND_C,XS1000000003,-3.98,-0.8795
2025-02-14,FUND_C,XS1000000003,59.22,12.9621
2025-02-17,FUND_C,XS1000000003,-77.96,-17.0531
2025-02-18,FUND_C,XS1000000003,-45.19,-9.926
2025-02-19,FUND_C,XS1000000003,-66.93,-14.8442
2025-02-20,FUND_C,XS1000000003,2.9,0.6322
2025-02-21,FUND_C,XS1000000003,31.17,6.7418
2025-02-24,FUND_C,XS1000000003,56.1,12.4241
2025-02-25,FUND_C,XS1000000003,-14.57,-3.2412
2025-02-26,FUND_C,XS1000000003,-3.52,-0.7805
2025-02-27,FUND_C,XS1000000003,-21.19,-4.754
2025-02-28,FUND_C,XS1000000003,-14.72,-3.2161
2025-03-03,FUND_C,XS1000000003,11.2,2.5213
2025-03-04,FUND_C,XS1000000003,0.01,0.0022
2025-03-05,FUND_C,XS1000000003,31.55,7.0506
2025-03-06,FUND_C,XS1000000003,1.32,0.2865
2025-03-07,FUND_C,XS1000000003,18.74,4.0868
2025-03-10,FUND_C,XS1000000003,-35.77,-8.001
2025-03-11,FUND_C,XS1000000003,-8.4,-1.8189
2025-03-12,FUND_C,XS1000000003,-12.91,-2.868
2025-03-13,FUND_C,XS1000000003,-21.71,-4.6765
2025-03-14,FUND_C,XS1000000003,-23.9,-5.2071
2025-03-17,FUND_C,XS1000000003,23.31,5.2178
2025-03-18,FUND_C,XS1000000003,23.24,5.0943
2025-03-19,FUND_C,XS1000000003,23.05,5.1167
2025-03-20,FUND_C,XS1000000003,-38.28,-8.4855
2025-03-21,FUND_C,XS1000000003,0.28,0.0612
2025-03-24,FUND_C,XS1000000003,-1.16,-0.2492
2025-03-25,FUND_C,XS1000000003,-7.11,-1.5783
2025-03-26,FUND_C,XS1000000003,109.49,23.7661
2025-03-27,FUND_C,XS1000000003,17.74,3.9824
2025-03-28,FUND_C,XS1000000003,5.6,1.2324
2025-03-31,FUND_C,XS1000000003,-8.89,-1.9562
2025-01-02,FUND_C,XS1000000004,6.57,0.7577
2025-01-03,FUND_C,XS1000000004,12.58,1.4939
2025-01-06,FUND_C,XS1000000004,63.07,7.674
2025-01-07,FUND_C,XS1000000004,-27.86,-3.4311
2025-01-08,FUND_C,XS1000000004,-34.29,-4.2625
2025-01-09,FUND_C,XS1000000004,-0.9,-0.1074
2025-01-10,FUND_C,XS1000000004,-60.85,-7.2389
2025-01-13,FUND_C,XS1000000004,16.72,1.9562
2025-01-14,FUND_C,XS1000000004,15.86,1.8887
2025-01-15,FUND_C,XS1000000004,26.99,3.3277
2025-01-16,FUND_C,XS1000000004,2.87,0.3344
2025-01-17,FUND_C,XS1000000004,-13.66,-1.5792
2025-01-20,FUND_C,XS1000000004,-24.74,-3.0136
2025-01-21,FUND_C,XS1000000004,-82.96,-10.0579
2025-01-22,FUND_C,XS1000000004,-64.55,-7.928
2025-01-23,FUND_C,XS1000000004,-37.71,-4.5189
2025-01-24,FUND_C,XS1000000004,13.09,1.5273
2025-01-27,FUND_C,XS1000000004,-31.72,-3.7882
2025-01-28,FUND_C,XS1000000004,-9.54,-1.1163
2025-01-29,FUND_C,XS1000000004,22.87,2.7825
2025-01-30,FUND_C,XS1000000004,19.34,2.2957
2025-01-31,FUND_C,XS1000000004,16.82,2.0443
2025-02-03,FUND_C,XS1000000004,-46.69,-5.4507
2025-02-04,FUND_C,XS1000000004,45.9,5.3021
2025-02-05,FUND_C,XS1000000004,-44.58,-5.4644
2025-02-06,FUND_C,XS1000000004,17.61,2.1291
2025-02-07,FUND_C,XS1000000004,-24.18,-2.9566
2025-02-10,FUND_C,XS1000000004,27.69,3.2217
2025-02-11,FUND_C,XS1000000004,-2.7,-0.3316
2025-02-12,FUND_C,XS1000000004,-8.39,-0.9742
2025-02-13,FUND_C,XS1000000004,16.2,2.0258
2025-02-14,FUND_C,XS1000000004,0.49,0.0587
2025-02-17,FUND_C,XS1000000004,46.26,5.4993
2025-02-18,FUND_C,XS1000000004,2.02,0.2374
2025-02-19,FUND_C,XS1000000004,-10.1,-1.2283
2025-02-20,FUND_C,XS1000000004,18.15,2.1826
2025-02-21,FUND_C,XS1000000004,-66.67,-8.0701
2025-02-24,FUND_C,XS1000000004,-14.02,-1.7186
2025-02-25,FUND_C,XS1000000004,-4.8,-0.5834
2025-02-26,FUND_C,XS1000000004,-25.6,-3.1363
2025-02-27,FUND_C,XS1000000004,-4.87,-0.5944
2025-02-28,FUND_C,XS1000000004,-3.49,-0.4252
2025-03-03,FUND_C,XS1000000004,-2.44,-0.2947
2025-03-04,FUND_C,XS1000000004,28.13,3.3361
2025-03-05,FUND_C,XS1000000004,7.34,0.9022
2025-03-06,FUND_C,XS1000000004,-11.46,-1.413
2025-03-07,FUND_C,XS1000000004,49.78,6.0999
2025-03-10,FUND_C,XS1000000004,14.62,1.7471
2025-03-11,FUND_C,XS1000000004,6.95,0.8235
2025-03-12,FUND_C,XS1000000004,-25.95,-3.0122
2025-03-13,FUND_C,XS1000000004,-39.16,-4.7923
2025-03-14,FUND_C,XS1000000004,42.98,5.2224
2025-03-17,FUND_C,XS1000000004,-14.79,-1.8168
2025-03-18,FUND_C,XS1000000004,7.83,0.9261
2025-03-19,FUND_C,XS1000000004,23.0,2.8459
2025-03-20,FUND_C,XS1000000004,-1.67,-0.1987
2025-03-21,FUND_C,XS1000000004,-35.55,-4.2061
2025-03-24,FUND_C,XS1000000004,38.23,4.7297
2025-03-25,FUND_C,XS1000000004,3.37,0.3975
2025-03-26,FUND_C,XS1000000004,-40.29,-4.9097
2025-03-27,FUND_C,XS1000000004,24.12,2.7892
2025-03-28,FUND_C,XS1000000004,37.82,4.6287
2025-03-31,FUND_C,XS1000000004,6.42,0.7691
2025-01-02,FUND_C,XS1000000005,32.14,3.2248
2025-01-03,FUND_C,XS1000000005,-18.7,-1.8006
2025-01-06,FUND_C,XS1000000005,-15.31,-1.5286
2025-01-07,FUND_C,XS1000000005,11.93,1.1893
2025-01-08,FUND_C,XS1000000005,21.4,2.0767
2025-01-09,FUND_C,XS1000000005,23.84,2.3465
2025-01-10,FUND_C,XS1000000005,-33.33,-3.3985
2025-01-13,FUND_C,XS1000000005,20.42,2.1264
2025-01-14,FUND_C,XS1000000005,22.97,2.3884
2025-01-15,FUND_C,XS1000000005,15.75,1.6058
2025-01-16,FUND_C,XS1000000005,7.61,0.7573
2025-01-17,FUND_C,XS1000000005,-12.24,-1.2085
2025-01-20,FUND_C,XS1000000005,7.95,0.8006
2025-01-21,FUND_C,XS1000000005,56.75,5.4572
2025-01-22,FUND_C,XS1000000005,2.18,0.2245
2025-01-23,FUND_C,XS1000000005,29.93,2.9594
2025-01-24,FUND_C,XS1000000005,-52.47,-5.4231
2025-01-27,FUND_C,XS1000000005,-43.5,-4.3598
2025-01-28,FUND_C,XS1000000005,26.01,2.6275
2025-01-29,FUND_C,XS1000000005,-17.35,-1.6843
2025-01-30,FUND_C,XS1000000005,-36.56,-3.8262
2025-01-31,FUND_C,XS1000000005,-1.09,-0.1043
2025-02-03,FUND_C,XS1000000005,-16.44,-1.573
2025-02-04,FUND_C,XS1000000005,43.73,4.1563
2025-02-05,FUND_C,XS1000000005,42.28,4.0849
2025-02-06,FUND_C,XS1000000005,11.09,1.0883
2025-02-07,FUND_C,XS1000000005,25.65,2.6381
2025-02-10,FUND_C,XS1000000005,5.61,0.5737
2025-02-11,FUND_C,XS1000000005,-20.96,-1.9817
2025-02-12,FUND_C,XS1000000005,46.78,4.5962
2025-02-13,FUND_C,XS1000000005,8.33,0.7982
2025-02-14,FUND_C,XS1000000005,29.57,2.9443
2025-02-17,FUND_C,XS1000000005,-9.72,-0.989
2025-02-18,FUND_C,XS1000000005,2.72,0.2852
2025-02-19,FUND_C,XS1000000005,-11.34,-1.1064
2025-02-20,FUND_C,XS1000000005,-15.37,-1.4899
2025-02-21,FUND_C,XS1000000005,64.32,6.3941
2025-02-24,FUND_C,XS1000000005,43.26,4.1928
2025-02-25,FUND_C,XS1000000005,31.01,3.1643
2025-02-26,FUND_C,XS1000000005,-15.3,-1.5779
2025-02-27,FUND_C,XS1000000005,1.25,0.123
2025-02-28,FUND_C,XS1000000005,31.87,3.1779
2025-03-03,FUND_C,XS1000000005,-53.12,-5.1559
2025-03-04,FUND_C,XS1000000005,-0.54,-0.0551
2025-03-05,FUND_C,XS1000000005,1.31,0.1301
2025-03-06,FUND_C,XS1000000005,17.11,1.7036
2025-03-07,FUND_C,XS1000000005,50.34,5.1273
2025-03-10,FUND_C,XS1000000005,-33.83,-3.3286
2025-03-11,FUND_C,XS1000000005,11.69,1.1627
2025-03-12,FUND_C,XS1000000005,-44.35,-4.463
2025-03-13,FUND_C,XS1000000005,-52.2,-5.4303
2025-03-14,FUND_C,XS1000000005,3.43,0.352
2025-03-17,FUND_C,XS1000000005,43.36,4.4262
2025-03-18,FUND_C,XS1000000005,-42.56,-4.3593
2025-03-19,FUND_C,XS1000000005,18.29,1.8352
2025-03-20,FUND_C,XS1000000005,12.75,1.2482
2025-03-21,FUND_C,XS1000000005,-3.35,-0.3428
2025-03-24,FUND_C,XS1000000005,43.0,4.1835
2025-03-25,FUND_C,XS1000000005,55.15,5.5657
2025-03-26,FUND_C,XS1000000005,7.55,0.7219
2025-03-27,FUND_C,XS1000000005,15.61,1.55
2025-03-28,FUND_C,XS1000000005,-15.73,-1.5162
2025-03-31,FUND_C,XS1000000005,1.35,0.1346
2025-01-02,FUND_C,XS1000000006,55.2,4.6466
2025-01-03,FUND_C,XS1000000006,-19.38,-1.4807
2025-01-06,FUND_C,XS1000000006,5.1,0.3903
2025-01-07,FUND_C,XS1000000006,-14.15,-1.082
2025-01-08,FUND_C,XS1000000006,3.18,0.2452
2025-01-09,FUND_C,XS1000000006,-8.34,-0.6512
2025-01-10,FUND_C,XS1000000006,-36.24,-2.93
2025-01-13,FUND_C,XS1000000006,-63.56,-5.028
2025-01-14,FUND_C,XS1000000006,25.05,1.9366
2025-01-15,FUND_C,XS1000000006,11.39,0.8862
2025-01-16,FUND_C,XS1000000006,-16.89,-1.3027
2025-01-17,FUND_C,XS1000000006,-22.92,-1.9242
2025-01-20,FUND_C,XS1000000006,23.8,1.8996
2025-01-21,FUND_C,XS1000000006,15.72,1.1925
2025-01-22,FUND_C,XS1000000006,9.57,0.7343
2025-01-23,FUND_C,XS1000000006,-22.12,-1.6822
2025-01-24,FUND_C,XS1000000006,44.41,3.5409
2025-01-27,FUND_C,XS1000000006,-20.6,-1.5926
2025-01-28,FUND_C,XS1000000006,7.14,0.5967
2025-01-29,FUND_C,XS1000000006,-23.39,-1.9006
2025-01-30,FUND_C,XS1000000006,-54.41,-4.1459
2025-01-31,FUND_C,XS1000000006,-27.41,-2.15
2025-02-03,FUND_C,XS1000000006,10.86,0.9056
2025-02-04,FUND_C,XS1000000006,-5.87,-0.4934
2025-02-05,FUND_C,XS1000000006,36.67,2.9305
2025-02-06,FUND_C,XS1000000006,7.44,0.5972
2025-02-07,FUND_C,XS1000000006,8.2,0.626
2025-02-10,FUND_C,XS1000000006,-7.99,-0.6042
2025-02-11,FUND_C,XS1000000006,-14.48,-1.2034
2025-02-12,FUND_C,XS1000000006,-12.3,-1.0301
2025-02-13,FUND_C,XS1000000006,-39.4,-3.0718
2025-02-14,FUND_C,XS1000000006,1.38,0.1133
2025-02-17,FUND_C,XS1000000006,-27.52,-2.2637
2025-02-18,FUND_C,XS1000000006,9.52,0.7831
2025-02-19,FUND_C,XS1000000006,-4.69,-0.3641
2025-02-20,FUND_C,XS1000000006,32.14,2.4516
2025-02-21,FUND_C,XS1000000006,16.71,1.2653
2025-02-24,FUND_C,XS1000000006,0.56,0.0445
2025-02-25,FUND_C,XS1000000006,8.71,0.7255
2025-02-26,FUND_C,XS1000000006,-62.53,-4.8048
2025-02-27,FUND_C,XS1000000006,7.72,0.6276
2025-02-28,FUND_C,XS1000000006,-26.72,-2.1371
2025-03-03,FUND_C,XS1000000006,16.62,1.2877
2025-03-04,FUND_C,XS1000000006,21.7,1.8337
2025-03-05,FUND_C,XS1000000006,-55.82,-4.341
2025-03-06,FUND_C,XS1000000006,16.88,1.329
2025-03-07,FUND_C,XS1000000006,43.31,3.4395
2025-03-10,FUND_C,XS1000000006,-13.12,-1.0743
2025-03-11,FUND_C,XS1000000006,-21.02,-1.6485
2025-03-12,FUND_C,XS1000000006,48.85,3.7505
2025-03-13,FUND_C,XS1000000006,24.44,1.9964
2025-03-14,FUND_C,XS1000000006,7.48,0.579
2025-03-17,FUND_C,XS1000000006,31.63,2.4089
2025-03-18,FUND_C,XS1000000006,-45.77,-3.6497
2025-03-19,FUND_C,XS1000000006,16.05,1.3055
2025-03-20,FUND_C,XS1000000006,-43.31,-3.5739
2025-03-21,FUND_C,XS1000000006,-21.99,-1.7236
2025-03-24,FUND_C,XS1000000006,42.01,3.3951
2025-03-25,FUND_C,XS1000000006,-11.52,-0.9395
2025-03-26,FUND_C,XS1000000006,85.94,7.1985
2025-03-27,FUND_C,XS1000000006,9.03,0.6942
2025-03-28,FUND_C,XS1000000006,-22.38,-1.7734
2025-03-31,FUND_C,XS1000000006,19.62,1.4988
2025-01-02,FUND_C,XS1000000007,-18.95,-1.8745
2025-01-03,FUND_C,XS1000000007,55.49,5.4906
2025-01-06,FUND_C,XS1000000007,-6.2,-0.6187
2025-01-07,FUND_C,XS1000000007,6.28,0.6402
2025-01-08,FUND_C,XS1000000007,-18.59,-1.8478
2025-01-09,FUND_C,XS1000000007,8.84,0.9266
2025-01-10,FUND_C,XS1000000007,-4.53,-0.4545
2025-01-13,FUND_C,XS1000000007,2.46,0.2423
2025-01-14,FUND_C,XS1000000007,20.96,2.0355
2025-01-15,FUND_C,XS1000000007,-61.08,-6.1444
2025-01-16,FUND_C,XS1000000007,-22.14,-2.2058
2025-01-17,FUND_C,XS1000000007,-20.72,-2.1148
2025-01-20,FUND_C,XS1000000007,13.17,1.3546
2025-01-21,FUND_C,XS1000000007,15.0,1.5467
2025-01-22,FUND_C,XS1000000007,-7.35,-0.7411
2025-01-23,FUND_C,XS1000000007,-8.04,-0.8141
2025-01-24,FUND_C,XS1000000007,-58.38,-5.8653
2025-01-27,FUND_C,XS1000000007,25.17,2.4432
2025-01-28,FUND_C,XS1000000007,56.44,5.4897
2025-01-29,FUND_C,XS1000000007,-5.58,-0.5718
2025-01-30,FUND_C,XS1000000007,-26.93,-2.7502
2025-01-31,FUND_C,XS1000000007,-6.62,-0.6977
2025-02-03,FUND_C,XS1000000007,-47.07,-4.5768
2025-02-04,FUND_C,XS1000000007,9.17,0.9511
2025-02-05,FUND_C,XS1000000007,40.17,3.8453
2025-02-06,FUND_C,XS1000000007,54.2,5.5755
2025-02-07,FUND_C,XS1000000007,-0.55,-0.0538
2025-02-10,FUND_C,XS1000000007,-26.55,-2.644
2025-02-11,FUND_C,XS1000000007,14.03,1.4143
2025-02-12,FUND_C,XS1000000007,-17.19,-1.7261
2025-02-13,FUND_C,XS1000000007,19.96,2.0146
2025-02-14,FUND_C,XS1000000007,16.6,1.6335
2025-02-17,FUND_C,XS1000000007,-6.64,-0.6715
2025-02-18,FUND_C,XS1000000007,8.94,0.8644
2025-02-19,FUND_C,XS1000000007,33.81,3.2734
2025-02-20,FUND_C,XS1000000007,-53.86,-5.4008
2025-02-21,FUND_C,XS1000000007,23.72,2.469
2025-02-24,FUND_C,XS1000000007,-0.14,-0.0144
2025-02-25,FUND_C,XS1000000007,-23.45,-2.3109
2025-02-26,FUND_C,XS1000000007,-23.27,-2.3643
2025-02-27,FUND_C,XS1000000007,-39.04,-3.8284
2025-02-28,FUND_C,XS1000000007,13.22,1.3352
2025-03-03,FUND_C,XS1000000007,2.71,0.2602
2025-03-04,FUND_C,XS1000000007,-20.56,-2.0995
2025-03-05,FUND_C,XS1000000007,-58.79,-5.8181
2025-03-06,FUND_C,XS1000000007,-16.1,-1.6405
2025-03-07,FUND_C,XS1000000007,-23.13,-2.2791
2025-03-10,FUND_C,XS1000000007,-69.62,-6.9623
2025-03-11,FUND_C,XS1000000007,26.34,2.7335
2025-03-12,FUND_C,XS1000000007,8.48,0.88
2025-03-13,FUND_C,XS1000000007,11.73,1.1264
2025-03-14,FUND_C,XS1000000007,19.47,1.9479
2025-03-17,FUND_C,XS1000000007,-35.93,-3.4509
2025-03-18,FUND_C,XS1000000007,4.32,0.4493
2025-03-19,FUND_C,XS1000000007,-64.71,-6.225
2025-03-20,FUND_C,XS1000000007,-40.42,-4.0121
2025-03-21,FUND_C,XS1000000007,-23.64,-2.3801
2025-03-24,FUND_C,XS1000000007,-29.46,-2.9362
2025-03-25,FUND_C,XS1000000007,58.55,5.9148
2025-03-26,FUND_C,XS1000000007,20.13,2.0521
2025-03-27,FUND_C,XS1000000007,-15.19,-1.5471
2025-03-28,FUND_C,XS1000000007,35.1,3.5237
2025-03-31,FUND_C,XS1000000007,23.13,2.3178
2025-01-02,BNK_MSCI_WORLD,US0378331005,82.34,12.4206
2025-01-03,BNK_MSCI_WORLD,US0378331005,18.67,2.8545
2025-01-06,BNK_MSCI_WORLD,US0378331005,89.74,13.5916
2025-01-07,BNK_MSCI_WORLD,US0378331005,16.8,2.5737
2025-01-08,BNK_MSCI_WORLD,US0378331005,-78.47,-11.9248
2025-01-09,BNK_MSCI_WORLD,US0378331005,-8.86,-1.339
2025-01-10,BNK_MSCI_WORLD,US0378331005,112.53,16.6384
2025-01-13,BNK_MSCI_WORLD,US0378331005,14.11,2.1612
2025-01-14,BNK_MSCI_WORLD,US0378331005,-5.32,-0.8001
2025-01-15,BNK_MSCI_WORLD,US0378331005,35.51,5.2376
2025-01-16,BNK_MSCI_WORLD,US0378331005,-98.45,-14.4972
2025-01-17,BNK_MSCI_WORLD,US0378331005,23.48,3.5645
2025-01-20,BNK_MSCI_WORLD,US0378331005,-69.5,-10.4077
2025-01-21,BNK_MSCI_WORLD,US0378331005,34.23,5.0841
2025-01-22,BNK_MSCI_WORLD,US0378331005,45.29,6.7023
2025-01-23,BNK_MSCI_WORLD,US0378331005,-33.9,-4.9315
2025-01-24,BNK_MSCI_WORLD,US0378331005,-82.61,-12.6966
2025-01-27,BNK_MSCI_WORLD,US0378331005,12.14,1.8474
2025-01-28,BNK_MSCI_WORLD,US0378331005,8.03,1.2015
2025-01-29,BNK_MSCI_WORLD,US0378331005,78.5,11.8592
2025-01-30,BNK_MSCI_WORLD,US0378331005,69.75,10.1327
2025-01-31,BNK_MSCI_WORLD,US0378331005,24.81,3.644
2025-02-03,BNK_MSCI_WORLD,US0378331005,3.98,0.6026
2025-02-04,BNK_MSCI_WORLD,US0378331005,15.74,2.3795
2025-02-05,BNK_MSCI_WORLD,US0378331005,10.75,1.6379
2025-02-06,BNK_MSCI_WORLD,US0378331005,86.19,13.0888
2025-02-07,BNK_MSCI_WORLD,US0378331005,65.59,9.8666
2025-02-10,BNK_MSCI_WORLD,US0378331005,109.46,16.0293
2025-02-11,BNK_MSCI_WORLD,US0378331005,-12.18,-1.8306
2025-02-12,BNK_MSCI_WORLD,US0378331005,10.09,1.4868
2025-02-13,BNK_MSCI_WORLD,US0378331005,54.5,8.3453
2025-02-14,BNK_MSCI_WORLD,US0378331005,71.79,10.9481
2025-02-17,BNK_MSCI_WORLD,US0378331005,103.29,15.8
2025-02-18,BNK_MSCI_WORLD,US0378331005,-12.14,-1.88
2025-02-19,BNK_MSCI_WORLD,US0378331005,41.14,6.1143
2025-02-20,BNK_MSCI_WORLD,US0378331005,41.73,6.1238
2025-02-21,BNK_MSCI_WORLD,US0378331005,83.66,12.3965
2025-02-24,BNK_MSCI_WORLD,US0378331005,-103.3,-15.939
2025-02-25,BNK_MSCI_WORLD,US0378331005,-117.93,-17.8574
2025-02-26,BNK_MSCI_WORLD,US0378331005,41.68,6.3108
2025-02-27,BNK_MSCI_WORLD,US0378331005,-53.41,-7.9816
2025-02-28,BNK_MSCI_WORLD,US0378331005,-7.28,-1.1063
2025-03-03,BNK_MSCI_WORLD,US0378331005,-11.81,-1.7258
2025-03-04,BNK_MSCI_WORLD,US0378331005,12.05,1.8305
2025-03-05,BNK_MSCI_WORLD,US0378331005,-27.92,-4.2727
2025-03-06,BNK_MSCI_WORLD,US0378331005,32.17,4.8988
2025-03-07,BNK_MSCI_WORLD,US0378331005,-69.55,-10.1964
2025-03-10,BNK_MSCI_WORLD,US0378331005,78.28,11.465
2025-03-11,BNK_MSCI_WORLD,US0378331005,-63.64,-9.9604
2025-03-12,BNK_MSCI_WORLD,US0378331005,-35.97,-5.4741
2025-03-13,BNK_MSCI_WORLD,US0378331005,52.71,8.0705
2025-03-14,BNK_MSCI_WORLD,US0378331005,-8.82,-1.297
2025-03-17,BNK_MSCI_WORLD,US0378331005,-37.76,-5.6684
2025-03-18,BNK_MSCI_WORLD,US0378331005,149.68,22.506
2025-03-19,BNK_MSCI_WORLD,US0378331005,3.51,0.5237
2025-03-20,BNK_MSCI_WORLD,US0378331005,94.45,14.4018
2025-03-21,BNK_MSCI_WORLD,US0378331005,60.36,9.1583
2025-03-24,BNK_MSCI_WORLD,US0378331005,31.75,4.6873
2025-03-25,BNK_MSCI_WORLD,US0378331005,65.78,10.0945
2025-03-26,BNK_MSCI_WORLD,US0378331005,-30.42,-4.4415
2025-03-27,BNK_MSCI_WORLD,US0378331005,-48.65,-7.4023
2025-03-28,BNK_MSCI_WORLD,US0378331005,-24.34,-3.6303
2025-03-31,BNK_MSCI_WORLD,US0378331005,75.12,11.291
2025-01-02,BNK_MSCI_WORLD,US5949181045,-3.23,-0.4141
2025-01-03,BNK_MSCI_WORLD,US5949181045,-5.5,-0.705
2025-01-06,BNK_MSCI_WORLD,US5949181045,15.5,2.0292
2025-01-07,BNK_MSCI_WORLD,US5949181045,85.74,11.3821
2025-01-08,BNK_MSCI_WORLD,US5949181045,-75.22,-9.7683
2025-01-09,BNK_MSCI_WORLD,US5949181045,-49.48,-6.45
2025-01-10,BNK_MSCI_WORLD,US5949181045,13.24,1.7494
2025-01-13,BNK_MSCI_WORLD,US5949181045,138.78,18.0206
2025-01-14,BNK_MSCI_WORLD,US5949181045,-22.14,-2.8282
2025-01-15,BNK_MSCI_WORLD,US5949181045,-16.55,-2.118
2025-01-16,BNK_MSCI_WORLD,US5949181045,40.53,5.3939
2025-01-17,BNK_MSCI_WORLD,US5949181045,112.69,14.9874
2025-01-20,BNK_MSCI_WORLD,US5949181045,-70.35,-9.1861
2025-01-21,BNK_MSCI_WORLD,US5949181045,10.67,1.4262
2025-01-22,BNK_MSCI_WORLD,US5949181045,-35.09,-4.5885
2025-01-23,BNK_MSCI_WORLD,US5949181045,60.69,8.0328
2025-01-24,BNK_MSCI_WORLD,US5949181045,-10.07,-1.2946
2025-01-27,BNK_MSCI_WORLD,US5949181045,180.76,23.6093
2025-01-28,BNK_MSCI_WORLD,US5949181045,-86.34,-11.1475
2025-01-29,BNK_MSCI_WORLD,US5949181045,-26.03,-3.2621
2025-01-30,BNK_MSCI_WORLD,US5949181045,-1.37,-0.1814
2025-01-31,BNK_MSCI_WORLD,US5949181045,41.57,5.273
2025-02-03,BNK_MSCI_WORLD,US5949181045,32.55,4.449
2025-02-04,BNK_MSCI_WORLD,US5949181045,-32.39,-4.2902
2025-02-05,BNK_MSCI_WORLD,US5949181045,-49.09,-6.4002
2025-02-06,BNK_MSCI_WORLD,US5949181045,-40.63,-5.2642
2025-02-07,BNK_MSCI_WORLD,US5949181045,-60.73,-7.9442
2025-02-10,BNK_MSCI_WORLD,US5949181045,3.78,0.5018
2025-02-11,BNK_MSCI_WORLD,US5949181045,7.73,0.9765
2025-02-12,BNK_MSCI_WORLD,US5949181045,-1.63,-0.2149
2025-02-13,BNK_MSCI_WORLD,US5949181045,30.46,4.0456
2025-02-14,BNK_MSCI_WORLD,US5949181045,30.99,4.2051
2025-02-17,BNK_MSCI_WORLD,US5949181045,-85.7,-10.9285
2025-02-18,BNK_MSCI_WORLD,US5949181045,-30.19,-4.0043
2025-02-19,BNK_MSCI_WORLD,US5949181045,-45.9,-5.8614
2025-02-20,BNK_MSCI_WORLD,US5949181045,-2.96,-0.3829
2025-02-21,BNK_MSCI_WORLD,US5949181045,95.81,12.1118
2025-02-24,BNK_MSCI_WORLD,US5949181045,-78.98,-10.6681
2025-02-25,BNK_MSCI_WORLD,US5949181045,131.86,17.0155
2025-02-26,BNK_MSCI_WORLD,US5949181045,-37.34,-4.8966
2025-02-27,BNK_MSCI_WORLD,US5949181045,62.61,7.9921
2025-02-28,BNK_MSCI_WORLD,US5949181045,-71.07,-9.0622
2025-03-03,BNK_MSCI_WORLD,US5949181045,37.43,4.8005
2025-03-04,BNK_MSCI_WORLD,US5949181045,-12.45,-1.5912
2025-03-05,BNK_MSCI_WORLD,US5949181045,68.84,8.7766
2025-03-06,BNK_MSCI_WORLD,US5949181045,89.1,11.3546
2025-03-07,BNK_MSCI_WORLD,US5949181045,70.44,8.9536
2025-03-10,BNK_MSCI_WORLD,US5949181045,-23.84,-3.0158
2025-03-11,BNK_MSCI_WORLD,US5949181045,-80.01,-10.178
2025-03-12,BNK_MSCI_WORLD,US5949181045,-24.74,-3.1896
2025-03-13,BNK_MSCI_WORLD,US5949181045,-24.13,-3.1448
2025-03-14,BNK_MSCI_WORLD,US5949181045,-61.09,-7.9244
2025-03-17,BNK_MSCI_WORLD,US5949181045,27.42,3.4349
2025-03-18,BNK_MSCI_WORLD,US5949181045,24.83,3.2088
2025-03-19,BNK_MSCI_WORLD,US5949181045,-26.82,-3.4265
2025-03-20,BNK_MSCI_WORLD,US5949181045,9.88,1.2986
2025-03-21,BNK_MSCI_WORLD,US5949181045,75.35,9.3983
2025-03-24,BNK_MSCI_WORLD,US5949181045,30.38,4.0207
2025-03-25,BNK_MSCI_WORLD,US5949181045,57.69,7.2737
2025-03-26,BNK_MSCI_WORLD,US5949181045,-20.59,-2.6092
2025-03-27,BNK_MSCI_WORLD,US5949181045,20.63,2.7098
2025-03-28,BNK_MSCI_WORLD,US5949181045,-73.2,-9.6309
2025-03-31,BNK_MSCI_WORLD,US5949181045,-72.43,-9.4005
2025-01-02,BNK_MSCI_WORLD,US0231351067,30.0,2.8969
2025-01-03,BNK_MSCI_WORLD,US0231351067,30.18,3.0356
2025-01-06,BNK_MSCI_WORLD,US0231351067,-0.42,-0.0428
2025-01-07,BNK_MSCI_WORLD,US0231351067,-43.76,-4.5859
2025-01-08,BNK_MSCI_WORLD,US0231351067,-19.05,-1.8338
2025-01-09,BNK_MSCI_WORLD,US0231351067,-84.11,-8.3656
